0.302908,0.976098
0.276841,0.864235
0.195104,0.113793
0.520519,0.363964
0.147651,0.568526
0.215098,0.144686
0.740107,0.975504
0.293681,0.892435
0.158219,0.178514
0.287821,0.405068
0.9761,0.312983
0.30574,0.580482
0.160102,0.839621
0.517487,0.399689
0.565788,0.2059
0.55648,0.752701
0.64031,0.691649
0.546442,0.0440491
0.334007,0.655677
0.955292,0.589575
0.990436,0.255971
0.0968676,0.054239
0.595354,0.116187
0.756783,0.259654
0.00366761,0.64151
0.850866,0.501905
0.522196,0.554366
0.235173,0.56015
0.441333,0.480198
0.693199,0.601082
0.389952,0.922441
0.471461,0.841085
0.113433,0.469562
0.923061,0.892796
0.219029,0.225492
0.849777,0.195081
0.719657,0.277508
0.0799385,0.527007
0.41045,0.430474
0.977814,0.112965
0.608506,0.159441
0.727813,0.349721
0.763684,0.236335
0.0771271,0.274364
0.230001,0.625083
0.76831,0.985021
0.245948,0.643692
0.535954,0.783914
0.241294,0.42324
0.400802,0.281369
0.964038,0.588105
0.287026,0.0407284
0.522916,0.642381
0.505867,0.114808
0.577692,0.264795
0.411504,0.139896
0.237908,0.52437
0.0818709,0.00381782
0.166085,0.389801
0.377502,0.671201
0.88044,0.556785
0.883136,0.869647
0.159718,0.384722
0.0167244,0.087339
0.907033,0.50087
0.121086,0.0938978
0.139832,0.150082
0.429507,0.720112
0.928731,0.183921
0.157697,0.411071
0.86988,0.0765108
0.917714,0.0118755
0.591012,0.131435
0.0342189,0.116761
0.408966,0.498393
0.491478,0.262709
0.357094,0.676812
0.176928,0.621033
0.699528,0.961785
0.71848,0.497706
0.944906,0.0392747
0.089836,0.87388
0.295349,0.937157
0.801353,0.332671
0.2005,0.811223
0.222898,0.250075
0.0141719,0.18719
0.0997795,0.994522
0.926749,0.87523
0.987484,0.650838
0.63037,0.623076
0.0359462,0.148185
0.547203,0.83794
0.260889,0.765554
0.664349,0.716849
0.0756734,0.84281
0.111368,0.757603
0.0274349,0.098293
0.0108649,0.606389
0.585901,0.231703
0.232114,0.138447
0.870367,0.253306
0.310321,0.562372
0.782592,0.0219027
0.118115,0.155667
0.293533,0.400801
0.261834,0.645719
0.597221,0.496296
0.253704,0.000786519
0.219019,0.0595342
0.590979,0.584223
0.0436097,0.948239
0.0503925,0.94592
0.0841286,0.950188
0.814955,0.951412
0.384336,0.539277
0.626209,0.69575
0.471084,0.513645
0.837088,0.945489
0.840354,0.834995
0.752944,0.735309
0.340077,0.674779
0.0112256,0.668405
0.889698,0.156878
0.654247,0.928158
0.554607,0.272375
0.802013,0.424366
0.316151,0.541549
0.821513,0.167048
0.571179,0.805226
0.432684,0.126098
0.327427,0.0729921
0.777723,0.18962
0.951424,0.574955
0.273645,0.149436
0.578363,0.549919
0.483588,0.655761
0.374533,0.783615
0.215168,0.329544
0.640467,0.332047
0.713103,0.122809
0.0463143,0.404097
0.653902,0.125837
0.937695,0.843
0.308557,0.917126
0.135631,0.556936
0.418856,0.718392
0.0172935,0.651514
0.00334425,0.206832
0.221552,0.632541
0.118688,0.788104
0.662432,0.496383
0.708751,0.980207
0.338101,0.457461
0.54469,0.600309
0.390478,0.76094
0.12098,0.310362
0.256367,0.764418
0.568243,0.459913
0.757677,0.280421
0.0350992,0.911738
0.57521,0.555076
0.159516,0.981081
0.0218877,0.866348
0.71656,0.225923
0.0847071,0.672574
0.947654,0.218962
0.0972195,0.967625
0.865017,0.340689
0.954261,0.26676
0.434,0.236272
0.0227195,0.845856
0.302968,0.98606
0.70225,0.708643
0.160028,0.594712
0.327678,0.283508
0.923904,0.0525135
0.594547,0.553778
0.345257,0.729558
0.686256,0.902591
0.849368,0.321932
0.707959,0.661135
0.699483,0.208043
0.57718,0.660336
0.268001,0.292174
0.568519,0.100981
0.192197,0.258904
0.39793,0.014592
0.248539,0.200669
0.652078,0.466927
0.647952,0.132308
0.702862,2.88296e-05
0.484538,0.636002
0.281102,0.488318
0.152435,0.982185
0.579234,0.193486
0.919782,0.771881
0.997119,0.587011
0.895543,0.393935
0.863287,0.26867
0.529518,0.602407
0.646354,0.269767
0.974165,0.785395
0.132936,0.253825
0.0383583,0.687549
0.638352,0.776875
0.936182,0.410893
0.872936,0.442835
0.727291,0.575508
0.565557,0.309174
0.286376,0.129596
0.115576,0.482443
0.424446,0.67077
0.628072,0.0130997
0.166482,0.0556992
0.137032,0.103037
0.746752,0.666535
0.458193,0.851303
0.852963,0.75739
0.454134,0.627285
0.7777,0.798357
0.982781,0.598083
0.9776,0.516937
0.151761,0.64842
0.999797,0.590544
0.272587,0.364255
0.0324793,0.878995
0.276946,0.624526
0.411338,0.351651
0.190891,0.305469
0.00992143,0.749516
0.109486,0.133694
0.996876,0.495769
0.385254,0.956152
0.0481741,0.662545
0.395905,0.982236
0.436746,0.39432
0.328119,0.690885
0.705021,0.28818
0.433008,0.564368
0.332586,0.765199
0.701642,0.496045
0.0264314,0.232201
0.605132,0.446478
0.957501,0.720994
0.740965,0.390987
0.324115,0.40265
0.34001,0.546311
0.840629,0.448209
0.0444764,0.51445
0.367089,0.659035
0.408811,0.88221
0.302733,0.0268167
0.708295,0.310224
0.93804,0.640814
0.159702,0.117835
0.446611,0.190247
0.478884,0.605307
0.393873,0.82544
0.174122,0.463347
0.467062,0.915768
0.311027,0.434653
0.214156,0.315854
0.563587,0.211364
0.401866,0.154769
0.20387,0.44222
0.397955,0.424263
0.59406,0.36126
0.693233,0.16797
0.0665605,0.682744
0.876466,0.770392
0.984176,0.0522479
0.131098,0.36936
0.829561,0.431471
0.735855,0.507996
0.881339,0.664119
0.854042,0.890344
0.0131717,0.376305
0.561604,0.874553
0.61638,0.504613
0.0344354,0.756101
0.795831,0.529267
0.389323,0.355778
0.568328,0.893798
0.0589185,0.242711
0.243069,0.262838
0.525656,0.693302
0.322023,0.234187
0.976739,0.0489694
0.0289194,0.0489148
0.110221,0.485654
0.379475,0.839918
0.497312,0.315831
0.165037,0.781041
0.956438,0.855451
0.565072,0.164616
0.697919,0.917422
0.103889,0.0602269
0.233439,0.408639
0.987275,0.132587
0.396163,0.317747
0.372942,0.0298133
0.0724993,0.495256
0.773798,0.217867
0.689294,0.959938
0.678607,0.34305
0.633945,0.721108
0.661923,0.946474
0.383632,0.70158
0.460131,0.421717
0.800545,0.75637
0.3094,0.0816803
0.801502,0.84931
0.360118,0.503023
0.300669,0.35017
0.311168,0.806935
0.159271,0.867486
0.839675,0.419765
0.99667,0.0365683
0.603659,0.692979
0.900415,0.27298
0.968263,0.591181
0.983943,0.138015
0.610963,0.457149
0.304482,0.421955
0.80216,0.89591
0.555033,0.435483
0.157224,0.462321
0.225344,0.353893
0.873677,0.893172
0.539887,0.878557
0.909773,0.553027
0.720212,0.598917
0.00559954,0.11148
0.642474,0.0621801
0.0616692,0.474037
0.136779,0.840499
0.268894,0.295066
0.167643,0.568654
0.35964,0.471704
0.932468,0.991403
0.50824,0.993877
0.0887305,0.293907
0.692466,0.278949
0.297863,0.190175
0.275055,0.857348
0.450029,0.638098
0.515965,0.818183
0.20533,0.981613
0.975771,0.777478
0.0751025,0.247752
0.966944,0.433039
0.0935479,0.260131
0.0190593,0.330312
0.552803,0.951815
0.153927,0.0429626
0.0729587,0.21766
0.213963,0.0789619
0.112865,0.917368
0.211104,0.0185823
0.311915,0.353489
0.0974345,0.582366
0.828613,0.504035
0.314742,0.872402
0.456512,0.592029
0.232905,0.438931
0.106738,0.940084
0.983767,0.180156
0.877001,0.759705
0.366873,0.0360839
0.462075,0.0888807
0.818263,0.548343
0.997597,0.604665
0.598766,0.46581
0.863085,0.870131
0.297319,0.0360859
0.495767,0.359059
0.699175,0.0371607
0.560554,0.223962
0.125839,0.978416
0.234112,0.723048
0.273762,0.123568
0.801582,0.191994
0.851514,0.396493
0.858652,0.364653
0.730216,0.734248
0.511232,0.279575
0.81821,0.652677
0.550046,0.620382
0.760369,0.517626
0.735883,0.990163
0.661391,0.996809
0.37137,0.614307
0.650723,0.701021
0.0590806,0.967524
0.176313,0.300603
0.238286,0.869145
0.714416,0.193679
0.158834,0.527033
0.838184,0.365209
0.0754875,0.718625
0.936332,0.935852
0.857223,0.343092
0.350152,0.00717654
0.616168,0.937346
0.979062,0.0946396
0.60705,0.689687
0.573236,0.372663
0.351515,0.912721
0.102256,0.612289
0.741264,0.427115
0.523105,0.826587
0.4442,0.673775
0.135766,0.81194
0.270216,0.524271
0.421154,0.342863
0.494742,0.125057
0.833559,0.626658
0.248102,0.858189
0.5823,0.710593
0.936385,0.827651
0.325106,0.0583457
0.615385,0.768345
0.577532,0.577275
0.25582,0.561492
0.993157,0.984413
0.0300001,0.211922
0.774365,0.759111
0.379886,0.742306
0.934187,0.873687
0.0623858,0.518404
0.821228,0.384275
0.513467,0.836779
0.750565,0.739643
0.17907,0.637577
0.760598,0.36305
0.775785,0.62038
0.73451,0.916774
0.215899,0.610127
0.398438,0.555658
0.935958,0.645282
0.255398,0.475693
0.968217,0.815831
0.66681,0.07435
0.601044,0.739706
0.236851,0.758872
0.353524,0.68028
0.464525,0.268168
0.0966595,0.556447
0.200926,0.96317
0.00522371,0.794841
0.888277,0.273452
0.916144,0.635023
0.834371,0.271886
0.592503,0.203804
0.335407,0.192418
0.963993,0.833753
0.885778,0.266143
0.0713,0.339436
0.905734,0.67243
0.523092,0.601422
0.102035,0.908655
0.77147,0.0985193
0.814426,0.0506624
0.48325,0.985267
0.380126,0.770288
0.224535,0.753651
0.608483,0.766949
0.107737,0.742813
0.459568,0.959378
0.273933,0.986861
0.16445,0.91033
0.919578,0.355835
0.514889,0.731585
0.744611,0.682916
0.776598,0.281629
0.336764,0.986483
0.825827,0.666486
0.635501,0.862089
0.132705,0.372822
0.0276715,0.0755365
0.541732,0.897049
0.703192,0.550247
0.00621805,0.506737
0.736508,0.497306
0.219645,0.565621
0.391631,0.146317
0.146103,0.556672
0.986283,0.450548
0.364594,0.728198
0.819695,0.606226
0.844535,0.0960367
0.0890927,0.380787
0.891817,0.762233
0.851466,0.5814
0.59263,0.337163
0.694926,0.624774
0.568854,0.72393
0.0945421,0.969899
0.0890123,0.0295177
0.103467,0.969724
0.154288,0.121258
0.975356,0.801906
0.628371,0.0245274
0.232212,0.789239
0.741406,0.8171
0.00669706,0.557457
0.186887,0.00166694
0.0162497,0.108661
0.261995,0.3435
0.198945,0.673278
0.788778,0.998591
0.326383,0.526922
0.974342,0.772501
0.423612,0.648358
0.95151,0.0245867
0.228916,0.389635
0.590399,0.828701
0.979916,0.447755
0.412851,0.78109
0.772126,0.118345
0.0185671,0.0573153
0.297703,0.500698
0.234925,0.377613
0.542744,0.906332
0.724297,0.265133
0.0974312,0.526822
0.304931,0.973063
0.274756,0.823318
0.503166,0.716388
0.33001,0.472338
0.591255,0.22584
0.685775,0.819094
0.518733,0.342481
0.084601,0.888905
0.828047,0.988007
0.438903,0.650382
0.971657,0.63743
0.290963,0.219388
0.249551,0.195302
0.434443,0.68865
0.146118,0.812125
0.379688,0.408265
0.7049,0.250827
0.647536,0.142499
0.988893,0.330723
0.465216,0.888597
0.642201,0.47113
0.285153,0.569168
0.00694074,0.653059
0.963724,0.311614
0.299486,0.466136
0.355874,0.167522
0.5362,0.916824
0.0587674,0.703759
0.0692176,0.340265
0.836358,0.673813
0.772386,0.490241
0.47394,0.501952
0.306547,0.139956
0.244959,0.0177213
0.841099,0.350893
0.457592,0.744142
0.796448,0.90978
0.666165,0.230477
0.629455,0.251907
0.794664,0.916472
0.139152,0.730016
0.38288,0.0572825
0.746531,0.951968
0.730109,0.942072
0.41005,0.705635
0.6072,0.217448
0.64805,0.779626
0.171124,0.0750604
0.540256,0.082434
0.467518,0.580272
0.634636,0.327574
0.544051,0.861262
0.236024,0.850826
0.83866,0.35234
0.781337,0.929744
0.200616,0.745087
0.684197,0.302768
0.62717,0.840485
0.0388845,0.53101
0.682829,0.299926
0.8633,0.480177
0.338242,0.836239
0.666169,0.304358
0.346175,0.166148
0.451909,0.239193
0.113871,0.831193
0.865807,0.615354
0.247469,0.21158
0.0206613,0.25494
0.770773,0.38347
0.977026,0.867634
0.318928,0.223369
0.161846,0.142659
0.674661,0.0219425
0.788029,0.395719
0.842296,0.476143
0.539055,0.895191
0.475235,0.279466
0.988154,0.9086
0.846346,0.542734
0.73171,0.853168
0.199185,0.695688
0.424221,0.887566
0.313586,0.445193
0.361911,0.635272
0.0180349,0.111916
0.973536,0.218325
0.389838,0.0150612
0.134037,0.756802
0.572482,0.700597
0.941843,0.555289
0.741152,0.539833
0.974721,0.136771
0.716788,0.0510764
0.441738,0.285007
0.116932,0.271782
0.837456,0.117889
0.353116,0.817634
0.976538,0.674137
0.224681,0.211115
0.210884,0.326907
0.331861,0.589826
0.206157,0.874781
0.4373,0.6997
0.86439,0.795658
0.621575,0.812583
0.0884499,0.578065
0.545918,0.247218
0.991672,0.0291346
0.66566,0.747491
0.0839623,0.15439
0.833972,0.573375
0.715009,0.164591
0.273995,0.041589
0.986007,0.817181
0.363257,0.265352
0.768593,0.746333
0.627045,0.742345
0.599412,0.322604
0.00356175,0.862318
0.970874,0.477195
0.211756,0.979984
0.586468,0.766412
0.088653,0.99037
